Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
ODACTRA SUBL 12 SQ-HDM [dust mite mixed allergen extract],2,
PRIVIGEN SOLN 10 GM/100ML [immune globulin (human) iv],2,MB
PRIVIGEN SOLN 20 GM/200ML [immune globulin (human) iv],2,MB
PRIVIGEN SOLN 5 GM/50ML [immune globulin (human) iv],2,MB
RHOGAM ULTRA-FILTERED PLUS SOSY 1500 UNIT [rho d immune globulin (human)],2,MB
RHOPHYLAC SOSY 1500 UNIT/2ML [rho d immune globulin (human)],2,MB
ADACEL SUSP 5-2-15.5 LF-MCG/0.5 [tetanus toxoid- diphtheria-acellular pertussis adsorb (tdap)],2,MB
DIPHTHERIA-TETANUS TOXOIDS DT SUSP 25-5 LFU/0.5ML [diphtheria-tetanus toxoids (dt)],2,MB
"INFANRIX SUSP 25-58-10 [diphtheria, acellular pertussis & tetanus toxoids]",2,MB
TDVAX SUSP 2-2 LF/0.5ML [tetanus-diphtheria toxoids (td)],2,MB
ACTHIB SOLR  [haemophilus b polysac conj vac],2,
AFLURIA SUSP  [influenza virus vaccine split],2,MB
BEXSERO SUSY  [meningococcal vac group b (recombant omv adjuvanted)],2,MB
ENGERIX-B SUSP 10 MCG/0.5ML [hepatitis b vaccine (recomb)],2,MB
ENGERIX-B SUSP 20 MCG/ML [hepatitis b vaccine (recomb)],2,MB
FLUAD SUSY 0.5 ML [influenza virus vaccine types a & b surface antigen adjuvant],2,MB
FLUZONE HIGH-DOSE SUSY 0.5 ML [influenza virus vaccine split high-dose preservative free],2,MB
FLUZONE SUSP  [influenza virus vaccine split],2,MB
GARDASIL 9 SUSP  [human papillomavirus (hpv) 9- valent recombinant vaccine],2,MB
GARDASIL 9 SUSY  [human papillomavirus (hpv) 9- valent recombinant vaccine],2,MB
GARDASIL SUSP  [human papillomavirus (hpv) quadrivalent recombinant vaccine],2,MB
HAVRIX SUSP 1440 EL U/ML [hepatitis a vaccine],2,MB
HAVRIX SUSP 720 EL U/0.5ML [hepatitis a vaccine],2,MB
HIBERIX SOLR 10 MCG [haemophilus b polysac conj vac],2,MB
"IMOVAX RABIES INJ 2.5 UNIT/ML [rabies virus vaccine, hdc]",2,MB
"IPOL INJ  [poliovirus vaccine, ipv]",2,MB
IXIARO SUSP  [japanese encephalitis vaccine inactivated adsorbed],2,MB
"KINRIX SUSP  [diph-tetanus tox ad-acell pertussis & polio virus, ipv vac]",2,MB
"M-M-R II SOLR  [measles, mumps & rubella virus vaccines]",2,MB
"MENVEO SOLR  [meningococcal (a,c,y&w-135) oligosaccharide conjugate vac]",2,MB
PEDIARIX SUSP  [diph-tetanus tox-acell pert- hepatitis b recomb-polio ipv vac],2,MB
PNEUMOVAX 23 INJ 25 MCG/0.5ML [pneumococcal vac polyvalent],2,MB
PREVNAR 13 SUSP  [pneumococcal 13-valent conjugate vaccine],2,MB
PROQUAD SUSR  [measles-mumps-rubella-varicella virus vaccines],2,MB
"RABAVERT SUSR  [rabies vaccine, pcec]",2,MB
RECOMBIVAX HB SUSP 10 MCG/ML [hepatitis b vaccine (recomb)],2,MB
RECOMBIVAX HB SUSP 40 MCG/ML [hepatitis b vaccine (recomb)],2,MB
RECOMBIVAX HB SUSP 5 MCG/0.5ML [hepatitis b vaccine (recomb)],2,MB
"ROTARIX SUSR  [rotavirus vaccine, live oral]",2,MB
"ROTATEQ SOLN  [rotavirus vaccine, live oral pentavalent]",2,MB
SHINGRIX SUSR 50 MCG/0.5ML [zoster vaccine recombinant adjuvanted],2,MB
TICE BCG SUSR 50 MG [bcg live intravesical],2,MB
TWINRIX SUSP 720-20 ELU-MCG/ML [hepatitis a (inactivated)-hepatitis b (recombinant) vaccines],2,MB
TWINRIX SUSY 720-20 ELU-MCG/ML [hepatitis a (inactivated)-hepatitis b (recombinant) vaccines],2,MB
TYPHIM VI SOLN 25 MCG/0.5ML [typhoid vi polysaccharide vaccine],2,MB
VAQTA SUSP 25 UNIT/0.5ML [hepatitis a vaccine],2,MB
VAQTA SUSP 50 UNIT/ML [hepatitis a vaccine],2,MB
VARIVAX INJ 1350 PFU/0.5ML [varicella virus vaccine live],2,MB
VAXCHORA SUSR  [cholera vaccine live attenuated],2,MB
VIVOTIF CPDR  [typhoid vaccine],2,MB
YF-VAX INJ  [yellow fever vaccine],2,MB
ZOSTAVAX SUSR 19400 UNT/0.65ML [zoster vaccine live],2,MB
AKTIPAK PACK 5-3 % [benzoyl peroxide- erythromycin],2,
benzoyl peroxide-erythromycin gel 5-3 %,1,
clindamycin phos-benzoyl perox gel 1-5 %,1,
clindamycin phos-benzoyl perox gel 1.2-5 %,1,
clindamycin phosphate crea 2 %,1,
clindamycin phosphate gel 1 %,1,
clindamycin phosphate lotn 1 %,1,
clindamycin phosphate soln 1 %,1,
clotrimazole troc 10 mg,1,
DAKINS (1/4 STRENGTH) SOLN 0.125 % [sodium hypochlorite],2,
DAKINS (FULL STRENGTH) SOLN 0.5 % [sodium hypochlorite],2,
erythromycin soln 2 %,1,
gentamicin sulfate crea 0.1 %,1,
gentamicin sulfate oint 0.1 %,1,
GENTIAN VIOLET SOLN 1 % [gentian violet],2,
HYDROCORTISONE-IODOQUINOL CREA 1-1 % [iodoquinol-hc],1,
HYSEPT SOLN 0.25 % [sodium hypochlorite],1,
"ISAGEL GEL 60 % [antiseptic products, misc.]",2,
ketoconazole sham 2 %,1,
permethrin lotn 1 %,1,
malathion lotn 0.5 %,1,
metronidazole crea 0.75 %,1,
metronidazole gel 0.75 %,1,
metronidazole lotn 0.75 %,1,
mupirocin oint 2 %,1,
neomycin-polymyxin b gu soln 40-200000,1,MB
nystatin crea 100000 unit/gm,1,
[Nystatin (topical)] NYSTOP POWD 100000 UNIT/GM,1,
permethrin crea 5 %,1,
selenium sulfide lotn 2.5 %,1,
SILVER SULFADIAZINE CREA 1 % [silver sulfadiazine],1,
SULFAMYLON CREA 85 MG/GM [mafenide acetate],2,
alclometasone dipropionate crea 0.05 %,1,
alclometasone dipropionate oint 0.05 %,1,
ANUCORT-HC SUPP 25 MG [hydrocortisone acetate (rectal)],1,
betamethasone dipropionate aug crea 0.05 %,1,
betamethasone dipropionate aug gel 0.05 %,1,
betamethasone dipropionate aug lotn 0.05 %,1,
betamethasone dipropionate aug oint 0.05 %,1,
BETAMETHASONE DIPROPIONATE CREA 0.05 % [betamethasone dipropionate (topical)],1,
BETAMETHASONE VALERATE CREA 0.1 % [betamethasone valerate],1,
betamethasone valerate foam 0.12 %,1,
BETAMETHASONE VALERATE LOTN 0.1 % [betamethasone valerate],1,
BETAMETHASONE VALERATE OINT 0.1 % [betamethasone valerate],1,
clobetasol propionate crea 0.05 %,1,
clobetasol propionate foam 0.05 %,1,
clobetasol propionate gel 0.05 %,1,
clobetasol propionate lotn 0.05 %,1,
clobetasol propionate oint 0.05 %,1,
clobetasol propionate soln 0.05 %,1,
CLOBEX LOTN 0.05 % [clobetasol propionate],2,
CLOBEX SPRAY LIQD 0.05 % [clobetasol propionate],2,
CORDRAN TAPE 4 MCG/SQCM [flurandrenolide],2,
CORTISPORIN CREA 3.5-10000-0.5 [neomycin- polymyxin-hc],2,
CORTISPORIN OINT 1 % [bacitracin-polymyxin- neomycin hc],2,
desonide oint 0.05 %,1,
[Desonide] DESOWEN LOTN 0.05 %,2,
desoximetasone crea 0.25 %,1,
fluocinolone acetonide body oil 0.01 %,1,
fluocinolone acetonide scalp oil 0.01 %,1,
fluocinolone acetonide soln 0.01 %,1,
FLUOCINONIDE CREA 0.05 % [fluocinonide],1,
fluocinonide gel 0.05 %,1,
fluocinonide oint 0.05 %,1,
fluocinonide soln 0.05 %,1,
fluticasone propionate oint 0.005 %,1,
halobetasol propionate crea 0.05 %,1,
halobetasol propionate oint 0.05 %,1,
HYDROCORTISONE ACE-PRAMOXINE CREA 2.5-1 % [pramoxine-hc],1,
hydrocortisone crea 2.5 %,1,
hydrocortisone enem 100 mg/60ml,1,
hydrocortisone lotn 2.5 %,1,
hydrocortisone oint 2.5 %,1,
mometasone furoate crea 0.1 %,1,
mometasone furoate oint 0.1 %,1,
mometasone furoate soln 0.1 %,1,
nystatin-triamcinolone crea 100000-0.1 unit/gm-%,1,
nystatin-triamcinolone oint 100000-0.1 unit/gm-%,1,
[Pramoxine-hc] PRAMOSONE CREA 1-1 %,2,
[Pramoxine-hc] PRAMOSONE LOTN 1-1 %,2,
[Pramoxine-hc] PRAMOSONE LOTN 1-2.5 %,2,
PRAMOSONE OINT 1-1 % [pramoxine-hc],2,
PRAMOSONE OINT 1-2.5 % [pramoxine-hc],2,
[Hydrocortisone (rectal)] PROCTOSOL HC CREA 2.5 %,1,
triamcinolone acetonide crea 0.025 %,1,
triamcinolone acetonide crea 0.1 %,1,
triamcinolone acetonide crea 0.5 %,1,
triamcinolone acetonide lotn 0.1 %,1,
triamcinolone acetonide oint 0.025 %,1,
triamcinolone acetonide oint 0.1 %,1,
triamcinolone acetonide oint 0.5 %,1,
triamcinolone acetonide pste 0.1 %,1,
[Hydrocortisone Acetate W/ Pramoxine] ANALPRAM-HC CREA 1-1 %,1,
[Hydrocortisone Acetate W/ Pramoxine] ANALPRAM-HC LOTN 2.5-1 %,2,
HYDROCORT-PRAMOXINE (PERIANAL) CREA 2.5-1 % [hydrocortisone acetate w/ pramoxine],1,
hydrocortisone ace-pramoxine crea 1-1 %,1,
lidocaine hcl soln 4 %,1,
lidocaine hcl urethral/mucosal gel 2 %,1,
lidocaine hcl urethral/mucosal prsy 2 %,1,
lidocaine oint 5 %,1,
lidocaine-prilocaine crea 2.5-2.5 %,1,
lidocaine-prilocaine kit 2.5-2.5 %,1,
PHENOL LIQD  [phenol],2,
[Hydrocortisone Acetate W/ Pramoxine] PROCTOFOAM HC FOAM 1-1 %,1,
SARNA LOTN 0.5-0.5 % [camphor & menthol],2,
DRYSOL SOLN 20 % [aluminum chloride],2,
XERAC AC SOLN 6.25 % [aluminum chloride in alcohol],2,
AVITA CREA 0.025 % [tretinoin],1,
KEPIVANCE SOLR 6.25 MG [palifermin],4,"QL - 30 day(s),MB"
RETIN-A CREA 0.025 % [tretinoin],1,
RETIN-A CREA 0.05 % [tretinoin],2,
RETIN-A CREA 0.1 % [tretinoin],1,
RETIN-A GEL 0.01 % [tretinoin],1,
RETIN-A GEL 0.025 % [tretinoin],2,
RETIN-A MICRO GEL 0.04 % [tretinoin microsphere],1,
RETIN-A MICRO GEL 0.1 % [tretinoin microsphere],1,
methoxsalen rapid caps 10 mg,1,
OXSORALEN ULTRA CAPS 10 MG [methoxsalen rapid],2,
KERALYT GEL 6 % [salicylic acid],2,
SULFACETAMIDE SODIUM-SULFUR EMUL 10-5 % [sulfacetamide sodium w/ sulfur],1,
SULFACETAMIDE SODIUM-SULFUR LOTN 10-5 % [sulfacetamide sodium w/ sulfur],2,
SULFACETAMIDE SODIUM-SULFUR SUSP 10-5 % [sulfacetamide sodium w/ sulfur],2,
SULFACETAMIDE SODIUM-SULFUR SUSP 8-4 % [sulfacetamide sodium w/ sulfur],1,
ELTA TAR CREA 2 % [coal tar extract],2,
acitretin caps 10 mg,1,QL - 30 day(s)
acitretin caps 25 mg,1,QL - 30 day(s)
adapalene gel 0.1 %,1,
adapalene gel 0.3 %,1,
adapalene-benzoyl peroxide gel 0.1-2.5 %,1,
AQUAPHOR OINT  [emollient],2,
BENZOIN COMPOUND TINC  [benzoin compound],1,
BENZOIN TINC  [benzoin],2,
calcipotriene crea 0.005 %,1,
calcipotriene soln 0.005 %,1,
[Isotretinoin] CLARAVIS CAPS 10 MG,1,QL - 30 day(s)
[Isotretinoin] CLARAVIS CAPS 20 MG,1,QL - 30 day(s)
[Isotretinoin] CLARAVIS CAPS 30 MG,1,QL - 30 day(s)
[Isotretinoin] CLARAVIS CAPS 40 MG,1,QL - 30 day(s)
CONDYLOX GEL 0.5 % [podofilox],2,
COSENTYX (300 MG DOSE) SOSY 150 MG/ML [secukinumab],4,QL - 30 day(s)
COSENTYX SENSOREADY (300 MG) SOAJ 150 MG/ML [secukinumab],4,QL - 30 day(s)
COSENTYX SENSOREADY PEN SOAJ 150 MG/ML [secukinumab],4,QL - 30 day(s)
COSENTYX SOSY 150 MG/ML [secukinumab],4,QL - 30 day(s)
DESITIN PSTE 40 % [zinc oxide (topical)],2,
diclofenac sodium gel 1 %,1,
diclofenac sodium soln 1.5 %,1,
DIFFERIN CREA 0.1 % [adapalene],2,
DIFFERIN GEL 0.1 % [adapalene],2,
DIFFERIN GEL 0.3 % [adapalene],2,
DRITHO-CREME HP CREA 1 % [anthralin],2,
ELIDEL CREA 1 % [pimecrolimus],2,
EPIDUO FORTE GEL 0.3-2.5 % [adapalene-benzoyl peroxide],2,
EPIDUO GEL 0.1-2.5 % [adapalene-benzoyl peroxide],2,
FLUOROPLEX CREA 1 % [fluorouracil (topical)],2,
fluorouracil crea 5 %,1,
fluorouracil soln 2 %,1,
fluorouracil soln 5 %,1,
imiquimod crea 5 %,1,
LEVULAN KERASTICK SOLR 20 % [aminolevulinic acid hcl],2,
pimecrolimus crea 1 %,1,
PODOCON SOLN 25 % [podophyllum resin],2,
podofilox soln 0.5 %,1,
SANTYL OINT 250 UNIT/GM [collagenase],2,
SKYRIZI (150 MG DOSE) PSKT 75 MG/0.83ML [risankizumab-rzaa],4,
SODIUM CHLORIDE TABS 1 GM [sodium chloride],1,
STELARA SOLN 45 MG/0.5ML [ustekinumab],4,
STELARA SOSY 45 MG/0.5ML [ustekinumab],4,
STELARA SOSY 90 MG/ML [ustekinumab],4,
TACROLIMUS OINT 0.03 % [tacrolimus (topical)],1,
TACROLIMUS OINT 0.1 % [tacrolimus (topical)],1,
TARGRETIN GEL 1 % [bexarotene (topical)],2,
tazarotene crea 0.1 %,1,
TAZORAC CREA 0.05 % [tazarotene],2,
TAZORAC GEL 0.05 % [tazarotene],2,
TAZORAC GEL 0.1 % [tazarotene],2,
TREMFYA SOPN 100 MG/ML [guselkumab],4,
TREMFYA SOSY 100 MG/ML [guselkumab],4,
VECTICAL OINT 3 MCG/GM [calcitriol (topical)],2,
oxybutynin chloride er tb24 10 mg,1,
oxybutynin chloride er tb24 15 mg,1,
oxybutynin chloride er tb24 5 mg,1,
oxybutynin chloride syrp 5 mg/5ml,1,
oxybutynin chloride tabs 5 mg,1,
OXYTROL PTTW 3.9 MG/24HR [oxybutynin],2,
solifenacin succinate tabs 10 mg,1,
solifenacin succinate tabs 5 mg,1,
trospium chloride er cp24 60 mg,1,
trospium chloride tabs 20 mg,1,
aminophylline soln 25 mg/ml,1,MB
theophylline er tb12 100 mg,1,
theophylline er tb12 200 mg,1,
theophylline er tb12 300 mg,1,
theophylline er tb12 450 mg,1,
theophylline er tb24 400 mg,1,
THEOPHYLLINE IN D5W SOLN 0.8-5 MG/ML-% [theophylline in dextrose],2,MB
INFUVITE ADULT INJ  [multiple vitamin],2,MB
INFUVITE PEDIATRIC SOLN  [pediatric multiple vitamins],2,MB
pediatric multivitamins w/fl chew,1,
pediatric multivitamins w/fl chew,1,
MULTI-VIT/FLUORIDE SOLN 0.5 MG/ML [pediatric multivitamins w/fl],1,
MULTI-VIT/FLUORIDE/IRON SOLN 0.25-10 MG/ML [ped multivitamins w/fl & iron],1,
MULTIVITAMIN/FLUORIDE CHEW 0.25 MG [pediatric multivitamins w/fl],1,
MULTIVITAMIN/FLUORIDE CHEW 0.5 MG [pediatric multivitamins w/fl],1,
MULTIVITAMIN/FLUORIDE CHEW 1 MG [pediatric multivitamins w/fl],1,
MULTIVITAMIN/FLUORIDE SOLN 0.25 MG/ML [pediatric multivitamins w/fl],1,
MVC-FLUORIDE CHEW 0.25 MG [pediatric multivitamins w/fl],1,
MVC-FLUORIDE CHEW 0.5 MG [pediatric multivitamins w/fl],1,
MVC-FLUORIDE CHEW 1 MG [pediatric multivitamins w/fl],1,
POLY-VI-SOL SOLN  [pediatric multiple vitamin w/ c],2,
POLY-VI-SOL/IRON SOLN  [pediatric multiple vitamins w/ iron],2,
POLY-VITA SOLN 35 MG/ML [pediatric multiple vitamin w/ c],1,
RENAL CAPS 1 MG [b-complex w/ c & folic acid],1,
TRI-VI-SOL SOLN 750-400-35 UNIT-MG/ML [pediatric vitamins adc],2,
TRI-VIT/FLUORIDE SOLN 0.25 MG/ML [pediatric vitamins acd w/ fluoride],1,
TRI-VIT/FLUORIDE SOLN 0.5 MG/ML [pediatric vitamins acd w/ fluoride],1,
AQUASOL A SOLN 15 MG/ML [vitamin a],2,MB
cyanocobalamin soln 1000 mcg/ml,1,MB
folic acid soln 5 mg/ml,2,MB
NIACIN ER CPCR 250 MG [niacin],1,
NIACIN ER CPCR 500 MG [niacin],1,
NIACIN TABS 100 MG [niacin],1,
NIACIN TABS 250 MG [niacin],1,
NIACIN TABS 50 MG [niacin],1,
NIACIN TABS 500 MG [niacin],1,
POTABA CAPS 500 MG [potassium aminobenzoate],2,
pyridoxine hcl soln 100 mg/ml,1,MB
SLO-NIACIN TBCR 250 MG [niacin],1,
SLO-NIACIN TBCR 500 MG [niacin],2,
SLO-NIACIN TBCR 750 MG [niacin],2,
thiamine hcl soln 100 mg/ml,1,MB
ASCORBIC ACID SOLN 500 MG/ML [ascorbic acid],1,MB
calcitriol caps 0.25 mcg,1,
calcitriol caps 0.5 mcg,1,
ERGOCALCIFEROL SOLN 200 MCG/ML [ergocalciferol],1,
vitamin d (ergocalciferol) caps 1.25 mg (50000 ut),1,
MEPHYTON TABS 5 MG [phytonadione],2,
phytonadione soln 1 mg/0.5ml,1,MB
vitamin k1 soln 1 mg/0.5ml,1,MB
vitamin k1 soln 10 mg/ml,1,MB
