Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
prenatal vit w/ ferrous fumarate-folic acid chew,1,
PRENATAL VITAMINS PLUS LOW IRON TABS,2,RX/OTC
prenatal without a w/ fe fumarate-l methylfolate-fa- dha caps,1,
PRENATAL-U CAPS,2,
PRENATE CHEW,3,
PRENATE DHA CAPS 18MG-600MCG-40UNIT- 300MG-50MG-155MG- 25MCG-400UNIT- 400MCG-26MG-90MG,3,
PRENATE DHA CAPS 600MCG-10UNIT-300MG- 50MG-145MG-28MG- 13MCG-220UNIT- 400MCG-26MG-90MG,2,QL(1 ea daily)
PRENATE ELITE TABS 20MG-600MCG-40UNIT- 150MCG-2600UNIT- 1.5MG-15MG-25MG- 155MG-3MG-21MG- 3.5MG-13MCG-600UNIT- 400MCG-330MCG-21MG- 75MG,3,
"PRENATE ELITE TABS 600MCG-10UNIT- 150MCG-2600UNIT- 1.5MG-15MG-25MG-3MG- 100MG-26MG-6MG-21MG- 3.5MG-13MCG-450UNIT- 400MCG-330MCG-21MG- 75MG, 600MCG-10UNIT- 150MCG-2600UNIT- 1.5MG-15MG-15MG- 25MG-3MG-100MG-26MG- 6MG-21MG-3.5MG- 13MCG-450UNIT- 400MCG-330MCG-21MG- 75MG",2,
PRENATE ENHANCE CAPS,3,
PRENATE ESSENTIAL CAPS,3,
PRENATE MINI CAPS,3,
PRENATE PIXIE CAPS,3,
PRENATE RESTORE CAPS,3,
PREPLUS TABS,2,RX/OTC
PROVIDA DHA CAPS,2,
R-NATAL OB CAPS,2,
RELNATE DHA CAPS,3,
SE-NATAL 19 CHEW 30UNIT-1000UNIT-100MG- 20MG-3MG-200MG-29MG- 7MG-15MG-3MG-12MCG- 400UNIT-1MG-20MG,2,
SE-NATAL 19 TABS 30UNIT-1000UNIT-20MG- 25MG-200MG-29MG-7MG- 15MG-3MG-12MCG- 400UNIT-3MG-20MG- 1MG-100MG,3,
SELECT-OB CHEW 0.6MG-29MG-30UNIT- 15MG-25MG-1700UNIT- 15MG-1.8MG-5MCG- 400UNIT-1.6MG-0.4MG- 2.5MG-60MG,2,
SELECT-OB CHEW 1700UNIT-29MG-30UNIT- 15MG-25MG-1.6MG- 15MG-1.8MG-5MCG- 400UNIT-1MG-2.5MG- 60MG,3,
SELECT-OB+DHA MISC,3,
TARON-BC MISC,3,
TARON-C DHA CAPS,2,
TARON-PREX CAPS,3,
THERANATAL CORE NUTRITION TABS,2,RX/OTC
THRIVITE 19 TABS,3,
THRIVITE RX TABS,2,
TL-CARE DHA CAPS,3,
TL-SELECT CAPS,3,
TRI-TABS DHA MISC,2,
TRICARE PRENATAL CHEW,3,
TRICARE PRENATAL DHA ONE CAPS,3,
TRICARE PRENATAL DHA ONE/FOLATE CAPS,2,
TRICARE TABS,2,RX/OTC
TRINATAL RX 1 TABS,2,
TRISTART DHA CAPS,3,
TRISTART ONE CAPS,3,
ULTIMATECARE ONE CAPS,3,
VEMAVITE-PRX 2 CAPS,3,
VENA-BAL DHA MISC,2,
VIL-RX TABS,2,
VINATE DHA RF CAPS,3,
VINATE ONE TABS,2,
VIRT-C DHA CAPS,2,
VIRT-NATE DHA CAPS,3,
VIRT-PN DHA CAPS,3,
VIRT-PN PLUS CAPS,3,
VIRT-PN TABS,3,
VITAFOL FE+ CPPK,3,
VITAFOL GUMMIES CHEW,3,
VITAFOL-NANO TABS,3,
VITAFOL-ONE CAPS,3,
VITAMEDMD ONE RX/QUATREFOLIC CAPS,3,
VITAMEDMD REDICHEW RX CHEW,3,
VITAPEARL CPCR,3,
VITATHELY/GINGER TABS,2,RX/OTC
VITATRUE MISC,2,
VIVA DHA CAPS,3,
VOL-PLUS TABS,2,RX/OTC
VOL-TAB RX TABS,2,
VP-CH-PNV CAPS,3,
VP-GGR-B6 PRENATAL TABS,3,
VP-HEME OB + DHA MISC,2,
VP-HEME OB TABS,3,
VP-PNV-DHA CAPS,3,
ZATEAN-PN DHA CAPS,3,
ZATEAN-PN PLUS CAPS,3,
"baclofen soln it 40 mg/20ml, 500 mcg/ml",SP,PA; Must use Accredo SP pharmacy;LA
baclofen tabs or 10 mg,1,QL(6 ea daily)
baclofen tabs or 20 mg,1,QL(4 ea daily)
BACLOFEN TABS OR 5 MG,2,
carisoprodol tabs,1,
"CHLORZOXAZONE TABS 375 MG, 500 MG, 750 MG",3,
cyclobenzaprine hcl tabs,1,
FEXMID TABS (Use Cyclobenzaprine HCl),NF,
GABLOFEN SOLN,SP,PA; Must use Accredo SP pharmacy;LA
"LIORESAL INTRATHECAL SOLN 0.05 MG/ML, 10 MG/5ML, 10 MG/20ML",SP,PA; Must use Accredo SP pharmacy;LA
"LIORESAL INTRATHECAL SOLN 10 MG/20ML, 40 MG/20ML (Use Baclofen)",SP,PA; Must use Accredo SP pharmacy;LA
LORZONE TABS,3,
metaxalone tabs,1,QL(4 ea daily)
methocarbamol tabs,1,
orphenadrine citrate tb12,1,
ROBAXIN TABS (Use Methocarbamol),NF,
ROBAXIN-750 TABS (Use Methocarbamol),NF,
SKELAXIN TABS (Use Metaxalone),NF,QL(4 ea daily)
SOMA TABS (Use Carisoprodol),NF,
"tizanidine hcl caps 2 mg, 4 mg, 6 mg",1,
tizanidine hcl tabs 2 mg,1,
tizanidine hcl tabs 4 mg,1,QL(9 ea daily)
"ZANAFLEX CAPS 2 MG, 4 MG, 6 MG (Use Tizanidine HCl)",NF,
ZANAFLEX TABS 4 MG (Use Tizanidine HCl),NF,QL(9 ea daily)
DANTRIUM CAPS (Use Dantrolene Sodium),NF,
dantrolene sodium caps,1,
carisoprodol w/ aspirin & codeine tabs,1,
carisoprodol w/ aspirin tabs,1,
DYMISTA SUSP,3,Limit 1 inhaler per month;QL(0.77 gm daily)
BACTROBAN NASAL OINT,2,
ASTEPRO SOLN (Use Azelastine HCl),NF,QL(1 ml daily)
"azelastine hcl soln 0.1 %, 137 mcg/spray",1,Limit 1 sprayer per month;QL(1.2 ml daily)
azelastine hcl soln 0.15 %,1,QL(1 ml daily)
olopatadine hcl (nasal) soln,1,
PATANASE SOLN (Use Olopatadine HCl (Nasal)),NF,
ipratropium bromide (nasal) soln,1,
FLONASE ALLERGY RELIEF CHILDRENS SUSP (Use Fluticasone Propionate (Nasal)),NF,Limit 2 inhalers per month;QL(1.2 ml daily); RX/OTC
FLONASE ALLERGY RELIEF SUSP (Use Fluticasone Propionate (Nasal)),NF,Limit 2 inhalers per month;QL(1.2 ml daily); RX/OTC
fluticasone propionate (nasal) susp,1,Limit 2 inhalers per month;QL(1.2 ml daily); RX/OTC
mometasone furoate (nasal) susp,1,Limit 2 inhalers per month;QL(1.22 gm daily)
NASACORT ALLERGY 24HR AERO,2,QL(1.2 ml daily); RX/OTC
NASACORT ALLERGY 24HR AERO (Use Triamcinolone Acetonide (Nasal)),NF,QL(1.2 ml daily); RX/OTC
NASACORT ALLERGY 24HR CHILDRENS AERO (Use Triamcinolone Acetonide (Nasal)),NF,QL(1.2 ml daily); RX/OTC
NASONEX SUSP (Use Mometasone Furoate (Nasal)),NF,Limit 2 inhalers per month;QL(1.22 gm daily)
triamcinolone acetonide (nasal) aero,1,QL(1.2 ml daily); RX/OTC
RILUTEK TABS (Use Riluzole),NF,
riluzole tabs,1,
LACRISERT INST,3,
BETAGAN SOLN (Use Levobunolol HCl),NF,
betaxolol hcl (ophth) soln,1,
BETIMOL SOLN,2,
BETOPTIC-S SUSP,2,
carteolol hcl (ophth) soln,1,
CARTEOLOL HCL SOLN,3,
COMBIGAN SOLN,3,
COSOPT PF SOLN (Use Dorzolamide HCl-Timolol Maleate),NF,
COSOPT SOLN (Use Dorzolamide HCl-Timolol Maleate),NF,
dorzolamide hcl-timolol maleate soln,1,
DORZOLAMIDE HCL/TIMOLOL MALEATE SOLN,2,
ISTALOL SOLN (Use Timolol Maleate (Ophth)),NF,
levobunolol hcl soln,1,
METIPRANOLOL SOLN,3,
timolol maleate (ophth) soln,1,
TIMOLOL MALEATE OPHTHALMIC GEL FORMING SOLG,2,
TIMOPTIC OCUDOSE SOLN,3,
TIMOPTIC SOLN (Use Timolol Maleate (Ophth)),NF,
TIMOPTIC-XE SOLG 0.25 % (Use Timolol Maleate (Ophth)),NF,
"TIMOPTIC-XE SOLG 0.25 %, 0.5 %",2,
ATROPINE SULFATE OINT OP 1 %,3,
ATROPINE SULFATE SOLN OP 1 %,2,
CYCLOGYL SOLN (Use Cyclopentolate HCl),NF,
CYCLOMYDRIL SOLN,3,
cyclopentolate hcl soln,1,
homatropine hbr soln,1,
ISOPTO ATROPINE SOLN,2,
MYDRIACYL SOLN (Use Tropicamide),NF,
phenylephrine hcl (mydriatic) soln,1,
tropicamide soln,1,
ISOPTO CARPINE SOLN (Use Pilocarpine HCl),NF,QL(0.5 ml daily)
PHOSPHOLINE IODIDE SOLR,2,
pilocarpine hcl soln,1,QL(0.5 ml daily)
ALPHAGAN P SOLN 0.1 %,2,
ALPHAGAN P SOLN 0.15 % (Use Brimonidine Tartrate),NF,
apraclonidine hcl soln,1,
brimonidine tartrate soln,1,
IOPIDINE SOLN 0.5 % (Use Apraclonidine HCl),NF,
IOPIDINE SOLN 1 %,3,
SIMBRINZA SUSP,3,
AZASITE SOLN,3,Limit 5mls per month;QL(0.17 ml daily)
BACITRACIN OINT,2,
bacitracin-polymyxin b (ophth) oint,1,
BESIVANCE SUSP,3,
BETADINE OPHTHALMIC PREP SOLN,3,
BLEPH-10 SOLN (Use Sulfacetamide Sodium (Ophth)),NF,
CILOXAN OINT,2,
CILOXAN SOLN (Use Ciprofloxacin HCl (Ophth)),NF,
ciprofloxacin hcl (ophth) soln,1,
erythromycin (ophth) oint,1,
gatifloxacin (ophth) soln,1,
GENTAK OINT,2,
gentamicin sulfate (ophth) soln,1,
KLARITY-A SOLN,3,Limit 5mls per month;QL(0.17 ml daily)
levofloxacin (ophth) soln,1,
MOXEZA SOLN,2,
moxifloxacin hcl (ophth) soln,1,
NATACYN SUSP,2,
neomycin-bacitracin zn- polymyxin oint,1,
NEOMYCIN/POLYMYXIN/ GRAMICIDIN SOLN,2,
NEOSPORIN SOLN,NF,
OCUFLOX SOLN (Use Ofloxacin (Ophth)),NF,"QL(5 ml per fill retail,5 ml per fill mail)"
ofloxacin (ophth) soln,1,"QL(5 ml per fill retail,5 ml per fill mail)"
polymyxin b-trimethoprim soln,1,
POLYTRIM SOLN (Use Polymyxin B-Trimethoprim),NF,
POVIDONE IODINE SOLN,3,
sulfacetamide sodium (ophth) oint,1,
sulfacetamide sodium (ophth) soln,1,
tobramycin (ophth) soln,1,
TOBREX OINT,2,
TOBREX SOLN (Use Tobramycin (Ophth)),NF,
trifluridine soln,1,
TRIFLURIDINE SOLN,2,
VIGAMOX SOLN (Use Moxifloxacin HCl (Ophth)),NF,
VIROPTIC SOLN (Use Trifluridine),NF,
ZIRGAN GEL,3,
ZYMAXID SOLN (Use Gatifloxacin (Ophth)),NF,
RESTASIS EMUL,3,"QL(2 ml daily,64 ml per fill retail)"
RESTASIS MULTIDOSE EMUL,3,"QL(2 ml daily,64 ml per fill retail)"
XIIDRA SOLN,3,PA
AKTEN GEL,3,
ALCAINE SOLN (Use Proparacaine HCl),NF,
proparacaine hcl soln,1,
tetracaine hcl (ophth) soln,1,
OXERVATE SOLN,SP,PA
ALREX SUSP,3,
bacitracin-poly-neomycin- hc oint,1,"QL(4 gm per fill retail,4 gm per fill mail)"
BLEPHAMIDE S.O.P. OINT,2,
BLEPHAMIDE SUSP,2,
DEXAMETHASONE SODIUM PHOSPHATE SOLN OP 0.1 %,2,
DUREZOL EMUL,3,
FLAREX SUSP,2,
fluorometholone (ophth) susp,1,
FML FORTE SUSP,2,
FML LIQUIFILM SUSP (Use Fluorometholone (Ophth)),NF,
FML OINT,2,
LOTEMAX GEL,3,
LOTEMAX OINT,3,
LOTEMAX SUSP (Use Loteprednol Etabonate),NF,
loteprednol etabonate susp,1,
MAXIDEX SUSP,2,
MAXITROL OINT (Use Neomycin-Polymy- Dexameth),NF,
MAXITROL SUSP (Use Neomycin-Polymy- Dexameth),NF,
neomycin-polymy- dexameth oint,1,
neomycin-polymy- dexameth susp,1,
neomycin-polymyxin-hc (ophth) susp,1,
OMNIPRED SUSP (Use Prednisolone Acetate (Ophth)),NF,
PRED FORTE SUSP,2,
PRED MILD SUSP,2,
PRED-G S.O.P. OINT,3,
PRED-G SUSP,3,
prednisolone acetate (ophth) susp,1,
PREDNISOLONE SODIUM PHOSPHATE SOLN OP 1 %,3,
PREDNISOLONE SODIUM PHOSPHATE/MOXIFLOXA CIN SOLN,3,
PREDNISOLONE/MOXIFL OXACIN SOLN,3,
sulfacetamide sod- prednisolone soln,1,
SULFACETAMIDE SODIUM/PREDNISOLONE SODIUM PHOSPHATE SOLN,2,
TOBRADEX OINT,3,
TOBRADEX ST SUSP,3,
TOBRADEX SUSP (Use Tobramycin- Dexamethasone),NF,QL(5 ml per fill retail)
tobramycin- dexamethasone susp,1,QL(5 ml per fill retail)
ZYLET SUSP,3,QL(5 ml per fill retail)
GELFILM OP FILM,3,
ACULAR LS SOLN (Use Ketorolac Tromethamine (Ophth)),NF,
ACULAR SOLN (Use Ketorolac Tromethamine (Ophth)),NF,
ACUVAIL SOLN,3,
ALOCRIL SOLN,3,
ALOMIDE SOLN,2,
azelastine hcl (ophth) soln,1,
AZOPT SUSP,2,Limit 10mls per month;QL(0.4 ml daily)
BEPREVE SOLN,3,ST; QL(0.34 ml daily)
bromfenac sodium (ophth) soln,1,
BROMSITE SOLN,3,
cromolyn sodium (ophth) soln,1,
CYSTARAN SOLN,SP,
diclofenac sodium (ophth) soln,1,
dorzolamide hcl soln,1,Limit 10mls per month;QL(0.34 ml daily)
DORZOLAMIDE HCL SOLN,2,Limit 10mls per month;QL(0.34 ml daily)
ELESTAT SOLN (Use Epinastine HCl (Ophth)),NF,
EMADINE SOLN,3,
epinastine hcl (ophth) soln,1,
flurbiprofen sodium soln,1,
FLURBIPROFEN SODIUM SOLN,2,
ILEVRO SUSP,3,
ketorolac tromethamine (ophth) soln,1,
LASTACAFT SOLN,3,ST
NEVANAC SUSP,3,
olopatadine hcl soln 0.1 %,1,Limit 10mls per month;QL(0.34 ml daily)
olopatadine hcl soln 0.2 %,1,QL(0.09 ml daily)
PAREMYD SOLN,3,
PATADAY SOLN (Use Olopatadine HCl),NF,QL(0.09 ml daily)
PATANOL SOLN (Use Olopatadine HCl),NF,Limit 10mls per month;QL(0.34 ml daily)
PROLENSA SOLN,3,
TRUSOPT SOLN (Use Dorzolamide HCl),NF,Limit 10mls per month;QL(0.34 ml daily)
bimatoprost soln,1,Limit 2.5mls per month;QL(0.09 ml daily)
latanoprost soln op,1,Limit 2.5mls per month;QL(0.09 ml daily)
LATANOPROST SOLN OP,2,Limit 2.5mls per month;QL(0.09 ml daily)
LUMIGAN SOLN,2,Limit 2.5mls per month;QL(0.09 ml daily)
TRAVATAN Z SOLN,2,Limit 2.5mls per month;QL(0.09 ml daily)
XALATAN SOLN (Use Latanoprost),NF,Limit 2.5mls per month;QL(0.09 ml daily)
ZIOPTAN SOLN,3,
acetic acid (otic) soln,1,
CETRAXAL SOLN (Use Ciprofloxacin HCl (Otic)),NF,
ciprofloxacin hcl (otic) soln,1,QL(14 ea per fill retail)
FLOXIN OTIC SOLN (Use Ofloxacin (Otic)),NF,
ofloxacin (otic) soln,1,
CIPRO HC SUSP,3,
CIPRODEX SUSP,2,
CIPROFLOXACIN/FLUOCI NOLONE ACETONIDE PF SOLN,3,Limit 15mls per month;QL(0.5 ea daily)
COLY-MYCIN S SUSP,3,
CORTANE-B-OTIC SOLN (Use Pramoxine-HC- Chloroxylenol),NF,
CORTISPORIN-TC SUSP,3,
neomycin-polymyxin-hc (otic) soln,1,
neomycin-polymyxin-hc (otic) susp,1,
OTICIN HC NR SOLN (Use Pramoxine-HC- Chloroxylenol),NF,
OTOVEL SOLN,3,Limit 15mls per month;QL(0.5 ea daily)
PRAMOTIC LIQD,3,
pramoxine-hc-chloroxylenol soln,1,
DERMOTIC OIL (Use Fluocinolone Acetonide (Otic)),NF,
fluocinolone acetonide (otic) oil,1,
hydrocortisone w/acetic acid soln,2,QL(10 ml per fill retail)
CERVIDIL INST,3,
PREPIDIL GEL,3,
PROSTIN E2 SUPP,3,
methylergonovine maleate tabs,1,
BIVIGAM SOLN,SP,PA; LA
CARIMUNE NANOFILTERED SOLR,SP,PA; LA
FLEBOGAMMA DIF SOLN,SP,PA; LA
GAMASTAN INJ,SP,PA; LA
GAMASTAN S/D INJ,SP,PA; LA
GAMMAGARD LIQUID SOLN,SP,PA; Must use AcariaHlth Sp Rx 1-844-538- 4661;LA
GAMMAPLEX SOLN,SP,PA; LA
GAMUNEX-C SOLN,SP,PA; Must use AcariaHlth Sp Rx 1-844-538- 4661;LA
"OCTAGAM SOLN 1 GM/20ML, 2 GM/20ML, 5 GM/50ML, 5 GM/100ML, 10 GM/100ML, 10 GM/200ML, 2.5 GM/50ML, 20 GM/200ML, 25 GM/500ML",SP,PA; LA
PRIVIGEN SOLN,SP,PA; LA
HYQVIA KIT,SP,PA; Some members may obtain their medications through their Medical Group;LA
amoxicillin caps,1,
amoxicillin chew,1,
amoxicillin susr,1,
amoxicillin tabs,1,
ampicillin caps,1,
ampicillin sodium solr ij 1 gm,SP,PA
AMPICILLIN SODIUM SOLR IJ 125 MG,SP,PA
ampicillin sodium solr iv 10 gm,SP,PA
MOXATAG TB24,3,"PA; QL(1 ea daily,10 ea per fill retail)"
BICILLIN L-A SUSP,SP,PA
PENICILLIN G POTASSIUM IN ISO- OSMOTIC DEXTROSE SOLN,SP,PA
penicillin g potassium solr,SP,PA
PENICILLIN G PROCAINE SUSP,SP,PA
PENICILLIN G SODIUM SOLR,SP,PA
"PENICILLIN V POTASSIUM SOLR 125 MG/5ML, 250 MG/5ML",2,
"penicillin v potassium tabs 250 mg, 500 mg",1,
PFIZERPEN SOLR (Use Penicillin G Potassium),SP,PA
amoxicillin & pot clavulanate susr,1,
amoxicillin & pot clavulanate tabs,1,
amoxicillin & pot clavulanate tb12,1,
AMOXICILLIN/CLAVULAN ATE POTASSIUM CHEW,2,
AMOXICILLIN/CLAVULAN ATE POTASSIUM ER TB12,2,
ampicillin & sulbactam sodium solr,SP,PA
AUGMENTIN ES-600 SUSR (Use Amoxicillin & Pot Clavulanate),NF,
AUGMENTIN SUSR 125MG/5ML-31.25MG/5ML,2,
AUGMENTIN SUSR 250MG/5ML-62.5MG/5ML (Use Amoxicillin & Pot Clavulanate),NF,
"AUGMENTIN TABS 500MG-125MG, 875MG- 125MG (Use Amoxicillin & Pot Clavulanate)",NF,
AUGMENTIN XR TB12 (Use Amoxicillin & Pot Clavulanate),NF,
BICILLIN C-R SUSP,SP,PA
piperacillin sodium- tazobactam sodium solr,SP,PA
UNASYN BULK PACK SOLR (Use Ampicillin & Sulbactam Sodium),SP,PA
UNASYN SOLR (Use Ampicillin & Sulbactam Sodium),SP,PA
ZOSYN SOLR (Use Piperacillin Sodium- Tazobactam Sodium),SP,PA
dicloxacillin sodium caps,1,
nafcillin sodium solr ij 1 gm,SP,PA
NAFCILLIN SODIUM SOLR IJ 10 GM,SP,PA
NAFCILLIN SODIUM SOLR IV 2 GM,SP,PA
NAFCILLIN SOLN,SP,PA
oxacillin sodium solr,SP,PA
AYGESTIN TABS (Use Norethindrone Acetate),NF,
medroxyprogesterone acetate tabs 10 mg,1,QL(1 ea daily)
"medroxyprogesterone acetate tabs 5 mg, 2.5 mg",1,
MEGACE ES SUSP (Use Megestrol Acetate (Appetite)),NF,AC
megestrol acetate (appetite) susp,1,AC
norethindrone acetate tabs,1,
progesterone micronized caps,1,QL(1 ea daily)
progesterone oil,1,PA
PROMETRIUM CAPS (Use Progesterone Micronized),NF,QL(1 ea daily)
PROVERA TABS 10 MG (Use Medroxyprogesterone Acetate),NF,QL(1 ea daily)
"PROVERA TABS 5 MG, 2.5 MG (Use Medroxyprogesterone Acetate)",NF,
acamprosate calcium tbec,1,
ANTABUSE TABS (Use Disulfiram),NF,
disulfiram tabs,1,
LUCEMYRA TABS,SP,PA; QL(224 ea per 14 days retail); LA
XYREM SOLN,SP,PA
ARICEPT TABS (Use Donepezil Hydrochloride),NF,QL(1 ea daily)
donepezil hydrochloride tabs,1,QL(1 ea daily)
donepezil hydrochloride tbdp,1,QL(1 ea daily)
EXELON PT24 (Use Rivastigmine),NF,
"galantamine hydrobromide cp24 8 mg, 16 mg, 24 mg",1,QL(1 ea daily)
GALANTAMINE HYDROBROMIDE SOLN 4 MG/ML,2,
"galantamine hydrobromide tabs 4 mg, 8 mg, 12 mg",1,
"memantine hcl cp24 7 mg, 14 mg, 21 mg, 28 mg",1,PA
"memantine hcl soln 2 mg/ml, 10 mg/5ml",1,
memantine hcl tabs,1,
memantine hcl tabs 10 mg,1,QL(2 ea daily)
memantine hcl tabs 5 mg,1,QL(4 ea daily)
NAMENDA TABS 10 MG (Use Memantine HCl),NF,QL(2 ea daily)
NAMENDA TABS 5 MG (Use Memantine HCl),NF,QL(4 ea daily)
NAMENDA TITRATION PAK TABS (Use Memantine HCl),NF,
NAMENDA XR CP24 (Use Memantine HCl),NF,PA
NAMENDA XR TITRATION PACK CP24,3,PA
NAMZARIC C4PK 10MG,3,PA
RAZADYNE ER CP24 (Use Galantamine Hydrobromide),NF,QL(1 ea daily)
RAZADYNE TABS (Use Galantamine Hydrobromide),NF,
rivastigmine pt24,1,
rivastigmine tartrate caps,1,
chlordiazepoxide- amitriptyline tabs,1,
"olanzapine-fluoxetine hcl caps 3mg-25mg, 6mg- 50mg",2,
"olanzapine-fluoxetine hcl caps 6mg-25mg, 12mg- 25mg, 12mg-50mg",1,
perphenazine-amitriptyline tabs,1,
SYMBYAX CAPS (Use Olanzapine-Fluoxetine HCl),NF,
SAVELLA TABS,3,PA; QL(2 ea daily)
SAVELLA TITRATION PACK MISC,3,PA; QL(2 ea daily)
AUSTEDO TABS,SP,PA
INGREZZA CAPS,SP,PA
INGREZZA CPPK,SP,PA
tetrabenazine tabs,SP,PA; Specialty drug-Health Net will refer to SP Pharmacy
XENAZINE TABS (Use Tetrabenazine),SP,PA; Specialty drug-Health Net will refer to SP Pharmacy
AMPYRA TB12 (Use Dalfampridine),NF,PA
AUBAGIO TABS,3,PA
AVONEX KIT,SP,PA; LA
AVONEX PEN AJKT,SP,PA; LA
AVONEX PSKT,SP,PA; LA
BETASERON KIT,SP,PA; LA
BETASERON KIT,SP,PA; SP
COPAXONE SOSY (Use Glatiramer Acetate),NF,Must use AcariaHealth Specialty Rx at 1-844-538- 4661
dalfampridine tb12,1,PA
EXTAVIA KIT,2,PA; LA
GILENYA CAPS,3,PA; SP
"glatiramer acetate sosy 20 mg/ml, 40 mg/ml",2,PA; Must use AcariaHealth Specialty Rx at 1-844-538- 4661
MAVENCLAD TBPK,SP,PA
PLEGRIDY SOPN,SP,PA; LA
PLEGRIDY SOSY,SP,PA; LA
PLEGRIDY STARTER PACK SOPN,SP,PA; LA
PLEGRIDY STARTER PACK SOSY,SP,PA; LA
REBIF REBIDOSE SOAJ,SP,PA; LA
REBIF REBIDOSE TITRATIONPACK SOAJ,SP,PA; LA
REBIF SOSY,SP,PA; LA
REBIF TITRATION PACK SOSY,SP,PA; LA
TECFIDERA CPDR,3,PA; SP
TECFIDERA STARTER PACK MISC,3,PA; SP
TYSABRI CONC,SP,PA; Must use AcariaHealth Specialty Rx at 1-844-538- 4661;;LA
ZINBRYTA SOSY,SP,PA; Must use AcariaHlth Sp Rx 1-844-538- 4661;SP
GRALISE STARTER MISC,3,PA
GRALISE TABS 300 MG,3,PA
GRALISE TABS 600 MG,3,PA; QL(3 ea daily)
FLUOXETINE CAPS 10 MG,3,
FLUOXETINE CAPS 20 MG,3,QL(1 ea daily)
fluoxetine hcl (pmdd) tabs,1,
SARAFEM TABS (Use Fluoxetine HCl (PMDD)),NF,
NUEDEXTA CAPS,SP,PA
ERGOLOID MESYLATES TABS,3,
ORAP TABS,NF,
PIMOZIDE TABS,3,
HORIZANT TBCR 300 MG,3,Limited to 1 tablet daily;QL(1 ea daily)
HORIZANT TBCR 600 MG,3,QL(2 ea daily)
bupropion hcl (smoking deterrent) tb12,PV,PV
CHANTIX CONTINUING MONTHPAK TABS,PV,QL(2 ea daily); PV
CHANTIX STARTING MONTH PAK TABS,PV,PV
CHANTIX TABS 0.5 MG,PV,PV
CHANTIX TABS 1 MG,PV,QL(2 ea daily); PV
NICODERM CQ PT24 (Use Nicotine),PV,PV
NICORETTE GUM (Use Nicotine Polacrilex),PV,PV
NICORETTE LOZG (Use Nicotine Polacrilex),PV,PV
NICORETTE MINI LOZG (Use Nicotine Polacrilex),PV,PV
NICORETTE STARTER KIT GUM (Use Nicotine Polacrilex),PV,PV
nicotine polacrilex gum,PV,PV
nicotine polacrilex lozg,PV,PV
nicotine pt24,PV,PV
NICOTINE TRANSDERMAL SYSTEM KIT,PV,PV
NICOTROL INHALER INHA,PV,PV
NICOTROL NS SOLN,PV,PV
ZYBAN TB12 (Use Bupropion HCl (Smoking Deterrent)),PV,PV
TEGSEDI SOSY,SP,PA
KALYDECO PACK 25 MG,SP,PA
"KALYDECO PACK 50 MG, 75 MG",SP,PA; Must use Accredo SP pharmacy;LA
KALYDECO TABS 150 MG,SP,PA; Must use Accredo SP pharmacy;LA
"ORKAMBI PACK 100MG- 125MG, 150MG-188MG",SP,PA
"ORKAMBI TABS 100MG- 125MG, 200MG-125MG",SP,PA; Must use AcariaHealth Specialty Rx at 1-844-538- 4661;LA
PULMOZYME SOLN,2,PA; QL(5 ml daily)
SYMDEKO TBPK,SP,PA; LA
ESBRIET CAPS,SP,PA
ESBRIET TABS,SP,PA
OFEV CAPS,SP,PA; QL(1 ea daily)
SULFADIAZINE TABS,3,
demeclocycline hcl tabs,1,
doxycycline (monohydrate) caps 150 mg,2,ST
"doxycycline (monohydrate) caps 50 mg, 75 mg, 100 mg",2,
doxycycline (monohydrate) susr 25 mg/5ml,1,
doxycycline (monohydrate) tabs 150 mg,2,ST
"doxycycline (monohydrate) tabs 50 mg, 100 mg",1,
doxycycline (monohydrate) tabs 75 mg,1,ST
"doxycycline hyclate caps 50 mg, 100 mg",1,
"doxycycline hyclate tabs 20 mg, 100 mg",1,
MINOCIN CAPS 100 MG (Use Minocycline HCl),NF,
MINOCIN CAPS 50 MG (Use Minocycline HCl),SP,PA
"minocycline hcl caps 50 mg, 75 mg, 100 mg",1,
"minocycline hcl tabs 50 mg, 100 mg",1,
minocycline hcl tabs 75 mg,1,PA
MONODOX CAPS (Use Doxycycline (Monohydrate)),NF,
"tetracycline hcl caps 250 mg, 500 mg",1,
VIBRAMYCIN CAPS 100 MG (Use Doxycycline Hyclate),NF,
VIBRAMYCIN SUSR 25 MG/5ML (Use Doxycycline (Monohydrate)),NF,
VIBRAMYCIN SYRP 50 MG/5ML,2,
XIMINO CP24,3,ST
methimazole tabs,1,
propylthiouracil tabs,1,QL(3 ea daily)
TAPAZOLE TABS (Use Methimazole),NF,
"ARMOUR THYROID TABS 15 MG, 30 MG, 60 MG, 90 MG, 120 MG",2,
"ARMOUR THYROID TABS 180 MG, 240 MG, 300 MG",3,
"CYTOMEL TABS 25 MCG, 50 MCG (Use Liothyronine Sodium)",NF,QL(2 ea daily)
CYTOMEL TABS 5 MCG (Use Liothyronine Sodium),3,
"levothyroxine sodium tabs or 112 mcg, 125 mcg, 175 mcg, 200 mcg",1,QL(1 ea daily)
"levothyroxine sodium tabs or 25 mcg, 50 mcg, 75 mcg, 88 mcg, 100 mcg, 137 mcg, 150 mcg, 300 mcg",1,
"liothyronine sodium tabs 25 mcg, 50 mcg",1,QL(2 ea daily)
liothyronine sodium tabs 5 mcg,1,
