Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
"phenytoin oral tablet,chewable 50 mg(Dilantin Infatabs)",Tier 1,
phenytoin sodium extended oral capsule 100(Dilantin Extended) mg,Tier 1,
"phenytoin sodium extended oral capsule 200(Phenytek) mg, 300 mg",Tier 1,
"pregabalin oral capsule 100 mg, 150 mg, 200(Lyrica) mg, 225 mg, 25 mg, 300 mg, 50 mg, 75 mg",Tier 1,
"primidone oral tablet 250 mg, 50 mg(Mysoline)",Tier 1,
"SUBVENITE ORAL TABLET 100 MG, 150 MG, 200 MG, 25 MG",Tier 1,
TEGRETOL ORAL SUSPENSION 100 MG/5 ML,Tier 3,
TEGRETOL ORAL TABLET 200 MG,Tier 3,
"TEGRETOL XR ORAL TABLET EXTENDED RELEASE 12 HR 100 MG, 200 MG, 400 MG",Tier 3,
"tiagabine oral tablet 12 mg, 16 mg, 2 mg, 4 mg(Gabitril)",Tier 1,
"topiramate oral capsule, sprinkle 15 mg, 25(Topamax) mg",Tier 1,
"topiramate oral tablet 100 mg, 200 mg, 25 mg,(Topamax) 50 mg",Tier 1,
valproic acid oral capsule 250 mg(Depakene),Tier 1,
vigabatrin oral powder in packet 500 mg(Sabril),Tier 4,PA
VIMPAT ORAL SOLUTION 10 MG/ML,Tier 2,
"VIMPAT ORAL TABLET 100 MG, 150 MG, 200 MG, 50 MG",Tier 2,QL (2 EA per 1 day)
ZARONTIN ORAL CAPSULE 250 MG,Tier 3,
ZARONTIN ORAL SOLUTION 250 MG/5 ML,Tier 3,
"zonisamide oral capsule 100 mg, 25 mg(Zonegran)",Tier 1,
zonisamide oral capsule 50 mg,Tier 1,
"baclofen oral tablet 10 mg, 20 mg",Tier 1,
carisoprodol oral tablet 350 mg(Soma),Tier 1,
carisoprodol-aspirin oral tablet 200-325 mg,Tier 1,
"cyclobenzaprine oral tablet 10 mg, 5 mg",Tier 1,
methocarbamol oral tablet 500 mg,Tier 1,
methocarbamol oral tablet 750 mg(Robaxin-750),Tier 1,
orphenadrine-asa-caffeine oral tablet 50-770-(Norgesic Forte) 60 mg,Tier 3,
ORPHENGESIC FORTE ORAL TABLET 50- 770-60 MG,Tier 3,
NICORELIEF BUCCAL GUM 2 MG,$0,QL (180 EA per 365 days)
NICORELIEF BUCCAL GUM 4 MG,$0,
nicotine (polacrilex) buccal gum 2 mg(Nicorelief),$0,QL (180 EA per 365 days)
nicotine (polacrilex) buccal gum 4 mg(Nicorelief),$0,
"nicotine (polacrilex) buccal lozenge 2 mg, 4(Nicorette) mg",$0,
"nicotine (polacrilex) buccal mini lozenge 2 mg,(Nicorette) 4 mg",$0,
"nicotine transdermal patch 24 hour 14 mg/24(Nicoderm CQ) hr, 21 mg/24 hr, 7 mg/24 hr",$0,
"nicotine transdermal patch, td daily, sequential 21-14-7 mg/24 hr",$0,
NICOTROL INHALATION CARTRIDGE 10 MG,$0,
"NICOTROL NS NASAL SPRAY,NON- AEROSOL 10 MG/ML",$0,
QUIT 2 BUCCAL GUM 2 MG,$0,QL (180 EA per 365 days)
QUIT 2 BUCCAL LOZENGE 2 MG,$0,
QUIT 4 BUCCAL GUM 4 MG,$0,
QUIT 4 BUCCAL LOZENGE 4 MG,$0,
"STOP SMOKING AID BUCCAL LOZENGE 2 MG, 4 MG",$0,
CHANTIX CONTINUING MONTH BOX ORAL TABLET 1 MG,$0,
"CHANTIX ORAL TABLET 0.5 MG, 1 MG",$0,
"CHANTIX STARTING MONTH BOX ORAL TABLETS,DOSE PACK 0.5 MG (11)- 1 MG (42)",$0,QL (180 EA per 365 days)
bupropion hcl (smoking deter) oral tablet extended release 12 hr 150 mg,$0,QL (180 EA per 365 days)
"CREON ORAL CAPSULE,DELAYED RELEASE(DR/EC) 12,000-38,000 -60,000 UNIT, 24,000-76,000 -120,000 UNIT, 3,000- 9,500- 15,000 UNIT, 36,000-114,000- 180,000 UNIT, 6,000-19,000 -30,000 UNIT",Tier 2,
"PANCREAZE ORAL CAPSULE,DELAYED RELEASE(DR/EC) 10,500-35,500- 61,500 UNIT, 16,800-56,800- 98,400 UNIT, 2,600- 6,200- 10,850 UNIT, 21,000-54,700- 83,900 UNIT, 4,200-14,200- 24,600 UNIT",Tier 2,
dicyclomine oral capsule 10 mg,Tier 1,
dicyclomine oral solution 10 mg/5 ml,Tier 1,
dicyclomine oral tablet 20 mg,Tier 1,
"ED-SPAZ ORAL TABLET,DISINTEGRATING 0.125 MG",Tier 1,
hyoscyamine sulfate oral drops 0.125 mg/ml(Hyosyne),Tier 1,
hyoscyamine sulfate oral elixir 0.125 mg/5 ml(Hyosyne),Tier 1,
hyoscyamine sulfate oral tablet 0.125 mg(Levsin),Tier 1,
hyoscyamine sulfate oral tablet extended(Levbid) release 12 hr 0.375 mg,Tier 1,
"hyoscyamine sulfate oral tablet,disintegrating(Anaspaz) 0.125 mg",Tier 1,
hyoscyamine sulfate sublingual tablet 0.125(Levsin/SL) mg,Tier 1,
HYOSYNE ORAL DROPS 0.125 MG/ML,Tier 1,
HYOSYNE ORAL ELIXIR 0.125 MG/5 ML,Tier 1,
"methscopolamine oral tablet 2.5 mg, 5 mg",Tier 1,
OSCIMIN ORAL TABLET 0.125 MG,Tier 1,
"OSCIMIN ORAL TABLET,DISINTEGRATING 0.125 MG",Tier 1,
OSCIMIN SL SUBLINGUAL TABLET 0.125 MG,Tier 1,
OSCIMIN SR ORAL TABLET EXTENDED RELEASE 12 HR 0.375 MG,Tier 1,
"glycopyrrolate oral tablet 1 mg, 2 mg",Tier 1,
propantheline oral tablet 15 mg,Tier 2,
"misoprostol oral tablet 100 mcg, 200 mcg(Cytotec)",Tier 1,
sucralfate oral tablet 1 gram(Carafate),Tier 1,
amoxicil-clarithromy-lansopraz oral combo pack 500-500-30 mg,Tier 1,
"ACID CONTROL (RANITIDINE) ORAL TABLET 150 MG, 75 MG",Tier 1,
"ACID CONTROLLER ORAL TABLET 10 MG, 20 MG",Tier 1,
ACID REDUCER (CIMETIDINE) ORAL TABLET 200 MG,Tier 1,
"ACID REDUCER (FAMOTIDINE) ORAL TABLET 10 MG, 20 MG",Tier 1,
"ACID REDUCER (RANITIDINE) ORAL TABLET 150 MG, 75 MG",Tier 1,
cimetidine hcl oral solution 300 mg/5 ml,Tier 1,
cimetidine oral tablet 200 mg(Acid Reducer (cimetidine)),Tier 1,
"cimetidine oral tablet 300 mg, 400 mg, 800 mg",Tier 1,
famotidine oral suspension 40 mg/5 ml (8 mg/ml),Tier 1,
"famotidine oral tablet 10 mg, 20 mg(Acid Controller)",Tier 1,
famotidine oral tablet 40 mg(Pepcid),Tier 1,
"HEARTBURN PREVENTION ORAL TABLET 10 MG, 20 MG",Tier 1,
HEARTBURN RELIEF (CIMETIDINE) ORAL TABLET 200 MG,Tier 1,
"HEARTBURN RELIEF (FAMOTIDINE) ORAL TABLET 10 MG, 20 MG",Tier 1,
"HEARTBURN RELIEF (RANITIDINE) ORAL TABLET 150 MG, 75 MG",Tier 1,
"nizatidine oral capsule 150 mg, 300 mg",Tier 1,
nizatidine oral solution 150 mg/10 ml,Tier 1,
"ranitidine hcl oral capsule 150 mg, 300 mg",Tier 1,
ranitidine hcl oral syrup 15 mg/ml,Tier 1,
"ranitidine hcl oral tablet 150 mg, 75 mg(Acid Control (ranitidine))",Tier 1,
ranitidine hcl oral tablet 300 mg,Tier 1,
WAL-ZAN 150 ORAL TABLET 150 MG,Tier 1,
WAL-ZAN 75 ORAL TABLET 75 MG,Tier 1,
ZANTAC 75 ORAL TABLET 75 MG,Tier 1,
metoclopramide hcl oral solution 5 mg/5 ml,Tier 1,
"metoclopramide hcl oral tablet 10 mg, 5 mg(Reglan)",Tier 1,
"HEARTBURN TREATMENT 24 HOUR ORAL CAPSULE,DELAYED RELEASE(DR/EC) 15 MG",Tier 1,
"lansoprazole oral capsule,delayed(Heartburn Treatment 24 release(dr/ec) 15 mgHour)",Tier 1,
"lansoprazole oral capsule,delayed(Prevacid) release(dr/ec) 30 mg",Tier 1,
"lansoprazole oral tablet,disintegrat, delay rel(Prevacid SoluTab) 15 mg, 30 mg",Tier 2,
"omeprazole oral capsule,delayed release(dr/ec) 10 mg, 20 mg, 40 mg",Tier 1,
"pantoprazole oral tablet,delayed release(Protonix) (dr/ec) 20 mg, 40 mg",Tier 1,
alfuzosin oral tablet extended release 24 hr 10(Uroxatral) mg,Tier 1,
dutasteride oral capsule 0.5 mg(Avodart),Tier 1,
finasteride oral tablet 5 mg(Proscar),Tier 1,
tamsulosin oral capsule 0.4 mg(Flomax),Tier 1,
"dutasteride-tamsulosin oral capsule, er(Jalyn) multiphase 24 hr 0.5-0.4 mg",Tier 1,
"CYTRA K CRYSTALS ORAL PACKET 3,300- 1,002 MG",Tier 1,
CYTRA-2 ORAL SOLUTION 500-334 MG/5 ML,Tier 1,
CYTRA-3 ORAL SOLUTION 550-500-334 MG/5 ML,Tier 1,
"CYTRA-K ORAL SOLUTION 1,100-334 MG/5 ML",Tier 1,
"K-PHOS ORIGINAL ORAL TABLET,SOLUBLE 500 MG",Tier 2,
ORACIT ORAL SOLUTION 490-640 MG/5 ML,Tier 1,
PHOSPHA 250 NEUTRAL ORAL TABLET 250 MG,Tier 1,
PHOSPHOROUS ORAL TABLET 250 MG,Tier 1,
PHOSPHO-TRIN 250 NEUTRAL ORAL TABLET 250 MG,Tier 1,
"pot,sodium citrate-citric acid oral solution 550-(Cytra-3) 500-334 mg/5 ml",Tier 1,
"potassium citrate oral tablet extended release(Urocit-K 10) 10 meq (1,080 mg)",Tier 1,
potassium citrate oral tablet extended release(Urocit-K 15) 15 meq,Tier 1,
potassium citrate oral tablet extended release(Urocit-K 5) 5 meq (540 mg),Tier 1,
"potassium citrate-citric acid oral solution(Cytra-K) 1,100-334 mg/5 ml",Tier 1,
SHOHL'S MODIFIED ORAL SOLUTION 500- 300 MG/5 ML,Tier 2,
sodium citrate-citric acid oral solution 500-334(Cytra-2) mg/5 ml,Tier 1,
TRICITRATES ORAL SOLUTION 550-500- 334 MG/5 ML,Tier 1,
VIRT-PHOS 250 NEUTRAL ORAL TABLET 250 MG,Tier 1,
VIRTRATE-2 ORAL SOLUTION 500-334 MG/5 ML,Tier 1,
VIRTRATE-3 ORAL SOLUTION 550-500-334 MG/5 ML,Tier 1,
"VIRTRATE-K ORAL SOLUTION 1,100-334 MG/5 ML",Tier 1,
ELMIRON ORAL CAPSULE 100 MG,Tier 2,
"AZO URINARY PAIN RELIEF ORAL TABLET 95 MG, 97.5 MG",Tier 1,
"phenazopyridine oral tablet 100 mg, 200 mg(Pyridium)",Tier 1,
"URINARY PAIN RELIEF ORAL TABLET 95 MG, 97.5 MG",Tier 1,
"solifenacin oral tablet 10 mg, 5 mg(Vesicare)",Tier 2,
oxybutynin chloride oral syrup 5 mg/5 ml,Tier 1,
oxybutynin chloride oral tablet 5 mg,Tier 1,
"oxybutynin chloride oral tablet extended(Ditropan XL) release 24hr 10 mg, 5 mg",Tier 1,
oxybutynin chloride oral tablet extended release 24hr 15 mg,Tier 1,
"tolterodine oral capsule,extended release 24hr(Detrol LA) 2 mg, 4 mg",Tier 1,
"tolterodine oral tablet 1 mg, 2 mg(Detrol)",Tier 1,
"TOVIAZ ORAL TABLET EXTENDED RELEASE 24 HR 4 MG, 8 MG",Tier 2,
"trospium oral capsule,extended release 24hr 60 mg",Tier 1,
trospium oral tablet 20 mg,Tier 1,
clindamycin phosphate vaginal cream 2 %(Cleocin),Tier 1,
metronidazole vaginal gel 0.75 %(Metrogel Vaginal),Tier 1,
VANDAZOLE VAGINAL GEL 0.75 %,Tier 3,
"terconazole vaginal cream 0.4 %, 0.8 %",Tier 1,
terconazole vaginal suppository 80 mg,Tier 1,
estradiol vaginal cream 0.01 % (0.1 mg/gram)(Estrace),Tier 3,
ESTRING VAGINAL RING 2 MG (7.5 MCG /24 HOUR),Tier 2,
PREMARIN VAGINAL CREAM 0.625 MG/GRAM,Tier 2,
AVC VAGINAL VAGINAL CREAM 15 %,Tier 2,
"ANTIOXIDANT FORMULA (SELENIUM) ORAL TABLET 8,333-167-133 UNIT-MG- UNIT",Tier 1,
"ANTIOXIDANT VITAMINS ORAL TABLET 1,000 UNIT-200 MG-60 UNIT-2 MG",Tier 1,
"EYEPROTECT ORAL TABLET 7,160-113-100 UNIT-MG-UNIT",Tier 1,
"HEALTHY EYES ORAL TABLET 1,000 UNIT- 200 MG-60 UNIT-2 MG",Tier 1,
"I-VITE ORAL TABLET 1,000 UNIT-200 MG-60 UNIT-2 MG",Tier 1,
"I-VITE PROTECT ORAL TABLET 7,160-113- 100 UNIT-MG-UNIT",Tier 1,
"MACUVITE EYE CARE ORAL TABLET 7,160 UNIT- 113 MG-1 MG",Tier 1,
"OCULAR VITAMINS ORAL TABLET 7,160 UNIT- 113 MG-0.5 MG",Tier 1,
"OPTI-VITAMINS ORAL TABLET 1,000 UNIT- 200 MG-60 UNIT-2 MG",Tier 1,
SAVISION ORAL TABLET,Tier 1,
"VISION FORMULA (WITH LUTEIN) ORAL TABLET 1,000 UNIT-200 MG-60 UNIT-2 MG",Tier 1,
FOSFREE ORAL TABLET 175.5-14.5 MG,Tier 1,
ORTHO-TABS ORAL TABLET 500 MG CALCIUM- 400 UNIT-15 MCG,Tier 1,
CLINPRO 5000 DENTAL PASTE 1.1 %,Tier 1,
DENTA 5000 PLUS DENTAL CREAM 1.1 %,Tier 1,$0 COPAY IF AGE 0-5 YEARS
DENTAGEL DENTAL GEL 1.1 %,Tier 1,
FLUORABON ORAL DROPS 0.25 MG(0.55 MG S.FLUOR)/0.6 ML,Tier 2,$0 COPAY IF AGE 0-5 YEARS
fluoride (sodium) dental gel 1.1 %(DentaGel),Tier 1,
fluoride (sodium) oral drops 0.5 mg (1.1 mg sod.fluorid)/ml,Tier 1,$0 COPAY IF AGE 0-5 YEARS
"fluoride (sodium) oral tablet,chewable 0.25(Ludent Fluoride) mg(0.55 mg sod. fluoride)",Tier 1,$0 COPAY IF AGE 0-5 YEARS
"fluoride (sodium) oral tablet,chewable 0.5 mg(Fluoritab) (1.1 mg sodium fluorid), 1 mg (2.2 mg sod. fluoride)",Tier 1,$0 COPAY IF AGE 0-5 YEARS
FLUORIDEX DAILY DEFENSE DENTAL PASTE 1.1 %,Tier 1,
FLURA-DROPS ORAL DROPS 0.25 MG(0.55 MG SOD.FLUOR)/DROP,Tier 2,$0 COPAY IF AGE 0-5 YEARS
PREVIDENT 5000 BOOSTER PLUS DENTAL PASTE 1.1 %,Tier 2,
PREVIDENT 5000 DRY MOUTH DENTAL GEL 1.1 %,Tier 2,
PREVIDENT DENTAL SOLUTION 0.2 %,Tier 2,
SF 5000 PLUS DENTAL CREAM 1.1 %,Tier 1,$0 COPAY IF AGE 0-5 YEARS
SF DENTAL GEL 1.1 %,Tier 1,
SODIUM FLUORIDE 5000 PLUS DENTAL CREAM 1.1 %,Tier 1,$0 COPAY IF AGE 0-5 YEARS
folic acid oral tablet 1 mg,Tier 1,$0 COPAY IF FEMALE
"folic acid oral tablet 400 mcg, 800 mcg",$0,G: Female only
VITACEL (WITH LUTEIN) ORAL TABLET 800-250-750 MCG,Tier 1,
A THRU Z HIGH POTENCY ORAL TABLET,Tier 1,
A THRU Z SELECT ORAL TABLET,Tier 1,
CENTRAVITES 50 PLUS ORAL TABLET,Tier 1,
CEROVITE SENIOR ORAL TABLET,Tier 1,
CERTAVITE SENIOR-ANTIOXIDANT ORAL TABLET 0.4-300-250 MG-MCG-MCG,Tier 1,
COMPLETE SENIOR ORAL TABLET,Tier 1,
MILLTRIUM SENIOR ORAL TABLET,Tier 1,
MULTIVITAMIN 50 PLUS ORAL TABLET,Tier 1,
SPECTRAVITE SENIOR ORAL TABLET,Tier 1,
THERATRUM COMPLETE 50 PLUS/LUT ORAL TABLET,Tier 1,
THERATRUM COMPLETE 50 PLUS-LYC ORAL TABLET 0.4-300-250 MG-MCG-MCG,Tier 1,
VISION PLUS LUTEIN ORAL TABLET,Tier 1,
VITRUM SENIOR ORAL TABLET,Tier 1,
CHILDREN'S IRON ORAL DROPS 15 MG IRON (75 MG)/ML,$0,AGE (Max 1 Years)
FE C PLUS ORAL TABLET 100-250-25-1 MG-MG-MCG-MG,Tier 1,
FEROCON ORAL CAPSULE 110-0.5 MG,Tier 1,
FERREX 150 FORTE ORAL CAPSULE 150- 25-1 MG-MCG-MG,Tier 1,
FERREX 150 FORTE PLUS ORAL CAPSULE 150-60-25-1 MG-MG-MCG-MG,Tier 1,
ferrous sulfate oral drops 15 mg iron (75(Children's Iron) mg)/ml,$0,AGE (Max 1 Years)
ferrous sulfate oral elixir 220 mg (44 mg iron)/5 ml,$0,AGE (Max 1 Years)
ferrous sulfate oral liquid 300 mg (60 mg iron)/5 ml,$0,AGE (Max 1 Years)
ferrous sulfate oral solution 220 mg (44 mg iron)/5 ml,$0,AGE (Max 1 Years)
ICAR-C PLUS ORAL TABLET 100-250-25-1 MG-MG-MCG-MG,Tier 1,
IFEREX 150 FORTE ORAL CAPSULE 150- 25-1 MG-MCG-MG,Tier 1,
IRON 100 PLUS ORAL TABLET 100-250-25-1 MG-MG-MCG-MG,Tier 1,
MULTIGEN FOLIC ORAL TABLET 70-150-10- 1-2 MG-MG-MCG-MG-MG,Tier 1,
MULTIGEN ORAL TABLET 70 MG-150 MG- 10 MCG-2 MG-75 MG,Tier 1,
MULTIGEN PLUS ORAL TABLET 151-60-10- 1 MG-MG-MCG-MG,Tier 1,
MYFERON 150 FORTE ORAL CAPSULE 150-25-1 MG-MCG-MG,Tier 1,
PEDIA IRON ORAL DROPS 15 MG IRON (75 MG)/ML,$0,AGE (Max 1 Years)
POLY-IRON 150 FORTE ORAL CAPSULE 150-25-1 MG-MCG-MG,Tier 1,
TRICON ORAL CAPSULE 110-0.5 MG,Tier 1,
A THRU Z ADVANCED FORMULA ORAL TABLET 18-400 MG-MCG,Tier 1,
A THRU Z MEN'S ULTIMATE ORAL TABLET 8 MG IRON- 200 MCG-600 MCG,Tier 1,
A THRU Z ORAL TABLET 18-500-300-250 MG-MCG-MCG-MCG,Tier 1,
A THRU Z SELECT 50PLUS FORMULA ORAL TABLET 0.4-300-250 MG-MCG-MCG,Tier 1,
"A THRU Z SELECT ORAL TABLET 300-600- 300 MCG, 500-300-250 MCG",Tier 1,
A THRU Z SELECT WOMEN'S ORAL TABLET,Tier 1,
ABC PLUS ORAL TABLET 0.4-300-250 MG- MCG-MCG,Tier 1,
ADULT ONE DAILY MULTIVITAMIN ORAL TABLET 0.4 MG,Tier 1,
ADULTS 50 PLUS ORAL TABLET 0.4-300- 250 MG-MCG-MCG,Tier 1,
ADULTS MULTIVITAMIN ORAL TABLET 18 MG IRON-400 MCG-25 MCG,Tier 1,
b-complex with vitamin c oral tablet(Super B Complex-Vitamin C),Tier 1,
BIOTIN PLUS-CALCIUM AND VIT D3 ORAL TABLET 200-450-400 MG-MCG-UNIT,Tier 1,
"CENTRAL-VITE ORAL TABLET  , 18 MG IRON-400 MCG-25 MCG",Tier 1,
CENTRAL-VITE WOMEN'S MATURE ORAL TABLET 8 MG IRON-400 MCG-300 MCG,Tier 1,
CENTRAVITES 50 PLUS ORAL TABLET 0.4- 300-250 MG-MCG-MCG,Tier 1,
CENTRAVITES ADULTS ORAL TABLET 18 MG IRON-400 MCG-25 MCG,Tier 1,
CENTRAVITES ORAL TABLET 0.4-162-18 MG,Tier 1,
CENTRUM COMPLETE ORAL TABLET 18- 400 MG-MCG,Tier 1,
CENTRUM ORAL TABLET 18-400 MG-MCG,Tier 1,
CENTRUM SILVER ORAL TABLET 0.4-300- 250 MG-MCG-MCG,Tier 1,
CENTRUM SPECIALIST HEART ORAL TABLET 3-200-400 MG-MCG-MG,Tier 1,
CENTRUM WOMEN ORAL TABLET 18-400 MG-MCG,Tier 1,
CENTURY ADULTS 50 PLUS ORAL TABLET 0.4-300-250 MG-MCG-MCG,Tier 1,
CENTURY CARDIO ORAL TABLET 3-200- 400 MG-MCG-MG,Tier 1,
CENTURY MATURE ORAL TABLET 0.4-300- 250 MG-MCG-MCG,Tier 1,
CENTURY ORAL TABLET 18-400 MG-MCG,Tier 1,
"CENTURY ULTIMATE MEN'S ORAL TABLET 300-600-300 MCG, 8 MG IRON- 200 MCG- 600 MCG",Tier 1,
"CENTURY ULTIMATE WOMEN'S ORAL TABLET 18-400 MG-MCG, 8 MG IRON-400 MCG-300 MCG",Tier 1,
CEROVITE ADVANCED FORMULA ORAL TABLET 18-400 MG-MCG,Tier 1,
CERTA PLUS ORAL TABLET 18-0.4-250 MG- MG-MCG,Tier 1,
CERTAVITE-ANTIOXIDANT ORAL TABLET 18-400 MG-MCG,Tier 1,
COMPETE ORAL TABLET,Tier 1,
COMPLETE 50+ ORAL TABLET 0.4-300-250 MG-MCG-MCG,Tier 1,
COMPLETE MEN ORAL TABLET 8 MG IRON- 200 MCG-600 MCG,Tier 1,
COMPLETE MULTI 50+ ORAL TABLET 500- 300-250 MCG,Tier 1,
COMPLETE MULTI ORAL TABLET 18-500- 300-250 MG-MCG-MCG-MCG,Tier 1,
"COMPLETE MULTIVITAMIN ORAL TABLET , 0.4-300-250 MG-MCG-MCG",Tier 1,
COMPLETE MULTIVITAMIN-MINERAL ORAL TABLET 18-400 MG-MCG,Tier 1,
"COMPLETE ORAL TABLET 18-500-300-250 MG-MCG-MCG-MCG, 27-0.4 MG",Tier 1,
COMPLETE PREMIUM VITAMIN ORAL TABLET,Tier 1,
COMPLETE SENIOR ORAL TABLET 0.4-300- 250 MG-MCG-MCG,Tier 1,
COMPLETE WOMEN ORAL TABLET 18-400 MG-MCG,Tier 1,
CORVITE FREE ORAL TABLET 1.25-400- 125-35 MG-MCG-MCG-MG,Tier 1,
DAILY MULTIPLE FOR MEN ORAL TABLET 0.4 MG,Tier 1,
DAILY MULTIPLE FOR WOMEN ORAL TABLET 18 MG IRON-400 MCG-500 MG CA,Tier 1,
"DAILY MULTIPLE ORAL TABLET  , 18-400 MG-MCG, 400-120 MCG-MG",Tier 1,
DAILY MULTIPLE VITAMINS/IRON ORAL TABLET,Tier 1,
DAILY MULTI-VITAMIN ORAL TABLET,Tier 1,
DAILY MULTIVITAMIN WITH IRON ORAL TABLET 18-400 MG-MCG,Tier 1,
DAILY MULTIVITAMIN-MINERALS ORAL TABLET,Tier 1,
DAILY VALUE ORAL TABLET,Tier 1,
DAILY VITAMIN FORMULA ORAL TABLET,Tier 1,
DAILY VITAMIN FORMULA-IRON ORAL TABLET 18-400 MG-MCG,Tier 1,
DAILY VITAMIN FORMULA-MINERALS ORAL TABLET,Tier 1,
DAILY VITAMIN WITH IRON ORAL TABLET,Tier 1,
DAILY VITES/IRON ORAL TABLET,Tier 1,
DAILY-VITE ORAL TABLET,Tier 1,
DIABETES HEALTH FORMULA ORAL TABLET 500-250 MCG,Tier 1,
ESSENTIA ORAL TABLET 18-400 MG-MCG,Tier 1,
ESSENTIAL BALANCE WITH LUTEIN ORAL TABLET,Tier 1,
ESSENTIAL DAILY ORAL TABLET 18-0.4 MG,Tier 1,
ESSENTIAL MAN 50+ ORAL TABLET 0.4-2- 250 MG-MG-MCG,Tier 1,
ESSENTIAL MAN ORAL TABLET 0.4-2-250 MG-MG-MCG,Tier 1,
"EYE HEALTH PLUS LUTEIN ORAL TABLET 1,000 UNIT-200 MG-60 UNIT-2 MG",Tier 1,
HAIR FORMULA ORAL TABLET 400-100 MCG,Tier 1,
HAIR VITAMINS ORAL TABLET,Tier 1,
"HAIR, SKIN AND NAILS-ARGAN OIL ORAL CAPSULE 66.7-1,666.7 MCG",Tier 1,
"HAIR,SKIN AND NAILS ORAL TABLET  , 1 MG IRON-66.7 MCG-1,000 MCG",Tier 1,
"HAIR,SKIN AND NAILS(FA-BIOTIN) ORAL TABLET 66.7-1,000 MCG",Tier 1,
"ICAPS MV ORAL TABLET,DELAYED RELEASE (DR/EC) 100-1.66-0.83 MCG-MG- MG",Tier 1,
MAXIMUM DAILY MULTIVITAMIN ORAL TABLET 18-0.4 MG,Tier 1,
MEGA MULTI FOR WOMEN ORAL TABLET 13.5-200-250 MG-MCG-MCG,Tier 1,
MEGA MULTIPLE/CHELATED MINERAL ORAL TABLET,Tier 1,
MEGA MULTIVITAMIN FOR MEN ORAL TABLET 200-175-250 MCG,Tier 1,
MEGA MULTIVITAMIN WITH MINERAL ORAL TABLET 13.5-200-250 MG-MCG-MCG,Tier 1,
MEN 50 PLUS MULTIVITAMIN ORAL TABLET 300-600-300 MCG,Tier 1,
MEN UNDER 50 MULTIVITAMIN ORAL TABLET 8 MG IRON- 200 MCG-600 MCG,Tier 1,
MEN'S DAILY FORMULA ORAL TABLET 400-20-300 MCG,Tier 1,
MEN'S DAILY MULTIVIT-MINERAL ORAL TABLET 0.4-600 MG-MCG,Tier 1,
MENS MULTIVITAMIN HIGH POTENCY ORAL TABLET 200-175-250 MCG,Tier 1,
MEN'S MULTIVITAMIN ORAL TABLET 400- 20-300 MCG,Tier 1,
"MEN'S ONE DAILY ORAL TABLET  , 400-20- 300 MCG",Tier 1,
MULTI COMPLETE WITH IRON ORAL TABLET 18-400 MG-MCG,Tier 1,
MULTI FOR HER ORAL TABLET 18 MG IRON-600 MCG-80 MCG,Tier 1,
MULTI-DAY PLUS MINERALS ORAL TABLET 18 MG IRON-400 MCG-25 MCG,Tier 1,
MULTI-DAY WITH IRON ORAL TABLET 18- 400 MG-MCG,Tier 1,
MULTILEX ORAL TABLET 15 MG IRON,Tier 1,
MULTILEX-T AND M ORAL TABLET 15 MG IRON,Tier 1,
"MULTIPLE VITAMIN, WOMENS ORAL TABLET",Tier 1,
MULTIPLE VITAMIN-MINERALS ORAL TABLET,Tier 1,
MULTIPLE VITAMINS ORAL TABLET,Tier 1,
multivitamin oral tablet(Daily Multi-Vitamin),Tier 1,
multivitamin with iron oral tablet(Daily Multiple Vitamins/Iron),Tier 1,
multivitamin with minerals oral tablet(Daily Multivitamin- Minerals),Tier 1,
MULTIVITAMIN WOMEN 50 PLUS ORAL TABLET 8 MG IRON-400 MCG-300 MCG,Tier 1,
OCUTABS ORAL TABLET,Tier 1,
OCUVITE EYE PLUS MULTI ORAL TABLET 200-15-150 MCG,Tier 1,
OMNICAP ORAL TABLET 0.4 MG,Tier 1,
ONCCOR ORAL TABLET 200-10-10 MCG,Tier 1,
ONCE DAILY ORAL TABLET,Tier 1,
ONE DAILY CALCIUM/IRON ORAL TABLET,Tier 1,
"ONE DAILY COMPLETE ORAL TABLET  , 18-0.4 MG",Tier 1,
ONE DAILY ENERGY ORAL TABLET,Tier 1,
"ONE DAILY ESSENTIAL ORAL TABLET  , 0.4 MG",Tier 1,
ONE DAILY FOR MEN 50+ ADVANCED ORAL TABLET 400-600-120 MCG-MCG-MG,Tier 1,
ONE DAILY FOR MEN ORAL TABLET 0.4- 600 MG-MCG,Tier 1,
ONE DAILY FOR WOMEN ORAL TABLET 18-0.4 MG,Tier 1,
ONE DAILY HEALTHY WEIGHT ORAL TABLET 200-18-0.4 MG,Tier 1,
ONE DAILY MAXIMUM ORAL TABLET 18-0.4 MG,Tier 1,
ONE DAILY MEN'S 50 PLUS MEMORY ORAL TABLET 400-600-120 MCG-MCG-MG,Tier 1,
ONE DAILY MULTIVITAMIN ORAL TABLET,Tier 1,
ONE DAILY MULTIVIT-IRON(FOLIC) ORAL TABLET 18-400 MG-MCG,Tier 1,
ONE DAILY ORAL TABLET 0.4-600 MG-MCG,Tier 1,
ONE DAILY PLUS IRON ORAL TABLET 18- 400 MG-MCG,Tier 1,
ONE DAILY PLUS MINERALS ORAL TABLET,Tier 1,
ONE DAILY WITH IRON ORAL TABLET,Tier 1,
ONE DAILY WOMEN 50 PLUS ORAL TABLET 400-120 MCG-MG,Tier 1,
